T P CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3 YiSum CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3
2525 103693 0.019914704 0.042617144 0.280282484 0.960710103 0.25361272 0.556397902 0.338931504 0.774910771 0.646336232 0.297358517 0.738428774 0.93741673 5.846917585 0.003244556 0.006943296 0.045664355 0.156521402 0.041319247 0.090649801 0.055219607 0.126250489 0.105302789 0.048446427 0.120306746 0.152726384
2285 106721 0.197424519 0.687010593 0.154199864 0.736882252 0.619348939 0.110589288 0.681501075 0.110836984 0.91128351 0.856795098 0.074027244 0.10077852 5.240677888 0.032164919 0.111929562 0.025122645 0.120054783 0.100905948 0.018017496 0.111031937 0.018057851 0.148468692 0.139591297 0.012060712 0.0164191
1907 109737 0.279063447 0.677186221 0.788245919 0.658915394 0.342066188 0.198927338 0.770640838 0.778643279 0.588202704 0.962171279 0.838226932 0.688679178 7.570968717 0.045465746 0.11032895 0.128423086 0.107352219 0.055730318 0.032409762 0.12555482 0.126858599 0.095831522 0.15675946 0.136566123 0.112201412
1345 106004 0.560506735 0.487794412 0.219342859 0.911271384 0.225891197 0.733082534 0.762818491 0.347383443 0.718420216 0.088690956 0.951747421 0.892974128 6.899923775 0.091319223 0.079472741 0.035735912 0.148466716 0.036802784 0.119435723 0.124280383 0.056596619 0.1170469 0.014449762 0.155061178 0.14548568
1855 102666 0.50343177 0.97652377 0.732948373 0.884787189 0.56153061 0.168627989 0.813585836 0.388289428 0.313510413 0.125862402 0.483560499 0.835041906 6.787700185 0.08202042 0.159097806 0.119413865 0.144151842 0.091486035 0.027473313 0.132551531 0.063261129 0.051077936 0.020505832 0.078782941 0.13604721
2378 104522 0.994417986 0.815139734 0.962194858 0.352508139 0.390131056 0.336287033 0.922251215 0.966321983 0.936636913 0.439893498 0.613127002 0.745640578 8.474549996 0.162013178 0.132804697 0.156763302 0.057431548 0.063561172 0.054788763 0.150255579 0.157435704 0.152599335 0.071668599 0.099892254 0.121481712
2817 102123 0.829865667 0.414696829 0.691050436 0.786211275 0.011980202 0.119358609 0.058410462 0.724484179 0.874470064 0.767052678 0.712802447 0.746194509 6.736577356 0.135203884 0.067563492 0.112587744 0.128091596 0.001951846 0.019446217 0.009516385 0.118034856 0.142470949 0.124970228 0.116131638 0.12157196
2689 101561 0.113841632 0.893520331 0.402895081 0.017745844 0.432018193 0.944023854 0.251642144 0.54468338 0.834997941 0.827600073 0.618407574 0.619844365 6.501220412 0.018547376 0.145574668 0.06564072 0.002891199 0.070385534 0.153802834 0.040998196 0.08874124 0.136040048 0.134834768 0.100752579 0.100986664
844 110835 0.39968622 0.261162263 0.003058922 0.618415162 0.483634573 0.338994745 0.251399143 0.361259828 0.253462935 0.097651935 0.694044006 0.678167368 4.4409371 0.065117924 0.042549239 0.000498368 0.100753815 0.078795009 0.05522991 0.040958606 0.058857396 0.041294844 0.015909709 0.113075464 0.110488801
1853 106911 0.147535889 0.237077116 0.590228738 0.015783068 0.864576284 0.294184274 0.505170763 0.610423961 0.648034717 0.791110449 0.301448064 0.479277465 5.484850789 0.024036933 0.038625224 0.096161609 0.002571419 0.140859029 0.047929271 0.082303741 0.099451868 0.10557951 0.128889783 0.049112707 0.078085138
989 110845 0.637395031 0.490097732 0.470121414 0.395021098 0.501667134 0.790670841 0.75126644 0.805142438 0.561485908 0.573767239 0.610080283 0.802961873 7.389677433 0.103846065 0.079848004 0.07659341 0.06435787 0.081732921 0.128818161 0.122398293 0.131175911 0.091478752 0.093479659 0.099395875 0.130820648
2025 109316 0.887640913 0.753674869 0.096802473 0.864639112 0.221579296 0.284224469 0.303062435 0.029593507 0.252244465 0.953271852 0.446893058 0.785056221 5.878682672 0.144616778 0.12279068 0.015771312 0.140869265 0.036100278 0.046306594 0.049375724 0.004821452 0.041096328 0.155309542 0.072808985 0.127903412
813 106270 0.959170153 0.452741027 0.492718447 0.050686569 0.968490688 0.930413355 0.056054022 0.901384182 0.452508897 0.396670244 0.096526291 0.374797158 6.132161032 0.156270509 0.073761752 0.080274977 0.008257988 0.157789035 0.151585376 0.009132468 0.146855867 0.073723932 0.064626553 0.015726316 0.061062933
411 101498 0.703716276 0.017246397 0.958865482 0.194483901 0.425746181 0.598969198 0.423099348 0.995016527 0.820284746 0.762867371 0.226569559 0.986607259 7.113472246 0.114651295 0.002809828 0.156220871 0.031685826 0.069363681 0.097585628 0.068932452 0.162110694 0.133642935 0.124288346 0.036913305 0.160740634
1127 102575 0.434161591 0.186995909 0.87724114 0.55529957 0.627802119 0.850712325 0.458083211 0.441953224 0.050279595 0.542005166 0.464432417 0.996844044 6.485810311 0.070734741 0.030465862 0.14292242 0.090470858 0.102283163 0.138600276 0.074632114 0.072004175 0.008191683 0.088304899 0.075666544 0.162408438
1783 101718 0.100066456 0.367486232 0.543538031 0.349118695 0.15074037 0.064763264 0.291216036 0.881783593 0.508835251 0.153497148 0.565194134 0.047787798 4.024027009 0.016303089 0.059871818 0.088554637 0.05687933 0.024559015 0.0105514 0.047445678 0.143662488 0.082900769 0.025008157 0.092082906 0.007785713
2344 107706 0.400890077 0.157149091 0.922780661 0.155200612 0.547066595 0.347819159 0.071114497 0.363866895 0.978500837 0.779864176 0.415024855 0.575665338 5.714942794 0.065314059 0.025603141 0.150341838 0.02528569 0.08912952 0.056667607 0.01158616 0.059282146 0.159419915 0.12705751 0.067616934 0.093788902
955 111348 0.013010733 0.032831864 0.018590603 0.058133357 0.039681893 0.542437436 0.431233209 0.892741463 0.842158985 0.399152774 0.661708025 0.738881412 4.670561752 0.002119743 0.005349053 0.00302883 0.009471238 0.006465078 0.088375325 0.070257642 0.145447773 0.137206743 0.065031013 0.107807201 0.120380491
618 107081 0.141998378 0.676812106 0.425487556 0.913381926 0.103722836 0.997540383 0.223768835 0.812686271 0.378475615 0.866458417 0.167660855 0.427619871 6.135613047 0.023134747 0.110267998 0.069321545 0.148810571 0.016898796 0.162521887 0.036457004 0.132404972 0.061662237 0.141165671 0.027315745 0.069668947
394 109770 0.978676382 0.82743693 0.739201177 0.875563764 0.334770198 0.644557884 0.520441534 0.068264259 0.690711157 0.175781043 0.782889325 0.042006485 6.680300138 0.159448515 0.134808188 0.120432588 0.142649137 0.054541636 0.105013056 0.084791695 0.011121792 0.112532467 0.028638707 0.127550376 0.006843806
1550 102972 0.276193048 0.402030749 0.977375036 0.286382614 0.091608561 0.598188069 0.750374942 0.587973327 0.40274313 0.034780013 0.378457482 0.674659277 5.460766248 0.044998093 0.065499901 0.159236496 0.046658204 0.014925106 0.097458364 0.122253047 0.095794152 0.065615964 0.005666451 0.061659282 0.109917253
1062 104730 0.782595289 0.466164346 0.780236309 0.368290951 0.035563419 0.386142371 0.995202691 0.151459407 0.190407112 0.497797082 0.646645564 0.045344342 5.345848885 0.12750247 0.075948714 0.127118139 0.060002925 0.005794085 0.062911325 0.162141024 0.024676163 0.031021625 0.081102402 0.105353186 0.007387619
390 110465 0.389815198 0.61643081 0.228263467 0.321034235 0.259248166 0.496755788 0.466082862 0.237926495 0.612829444 0.32529774 0.533597051 0.82664635 5.313927606 0.063509711 0.100430519 0.037189281 0.052303737 0.042237389 0.080932752 0.075935438 0.038763607 0.099843775 0.052998358 0.086935027 0.134679385
1400 101332 0.198219586 0.947222648 0.605513905 0.46776043 0.780755751 0.663652793 0.761101819 0.795002917 0.547172801 0.857844726 0.496673718 0.044033231 7.164954325 0.032294453 0.15432399 0.098651908 0.076208752 0.127202768 0.108124048 0.124000698 0.129523954 0.089146823 0.139762306 0.080919381 0.007174009
2860 105931 0.333592193 0.694694644 0.101913314 0.981877782 0.837305939 0.603107894 0.746646125 0.318003466 0.955086398 0.128339189 0.928516919 0.866475938 7.495559801 0.054349712 0.113181468 0.016603984 0.159970095 0.136416073 0.098259915 0.121645539 0.051809956 0.155605173 0.020909356 0.151276404 0.141168525
2109 111381 0.779533954 0.035915378 0.24321447 0.776913357 0.07026215 0.9404398 0.038013624 0.229023071 0.91657919 0.02777817 0.778523122 0.187727452 5.023923738 0.12700371 0.005851427 0.039625137 0.126576755 0.011447293 0.153218911 0.006193279 0.037313037 0.149331478 0.004525692 0.126839022 0.030585047
1320 108603 0.964626327 0.797837872 0.177315428 0.15253434 0.737391543 0.335603253 0.543879617 0.932901916 0.632698498 0.228690227 0.473952044 0.536253753 6.513684817 0.157159443 0.129985832 0.028888693 0.024851293 0.120137758 0.054677359 0.088610289 0.151990819 0.103080893 0.03725881 0.077217506 0.087367863
2358 102239 0.977452735 0.969629246 0.488513934 0.768150494 0.228813481 0.006586015 0.558664831 0.938093394 0.903037078 0.249936744 0.069459231 0.111496106 6.26983329 0.159249155 0.157974532 0.079589967 0.125149087 0.037278891 0.001073011 0.091019135 0.152836628 0.147125162 0.040720348 0.01131648 0.018165237
463 105526 0.550991042 0.188590923 0.50880286 0.646258874 0.541357754 0.955556848 0.617269718 0.582226165 0.555586458 0.918946247 0.694013235 9.82281E-05 6.759698351 0.089768901 0.030725726 0.082895492 0.105290185 0.088199421 0.15568182 0.100567196 0.094857809 0.090517598 0.149717125 0.113070451 1.60036E-05
2802 110890 0.919614417 0.978692701 0.587719547 0.429259493 0.643136251 0.393789856 0.837181497 0.352396853 0.183002498 0.1683406 0.218082525 0.132032595 5.843248832 0.149825985 0.159451174 0.095752805 0.069936079 0.104781439 0.064157273 0.136395798 0.057413417 0.029815245 0.027426491 0.035530575 0.021511095
1157 106679 0.100847235 0.815786953 0.855667896 0.790416396 0.303767495 0.014890763 0.49720726 0.937909416 0.820219593 0.39925732 0.090644981 0.540802463 6.167417771 0.016430295 0.132910143 0.139407651 0.128776706 0.049490594 0.002426042 0.081006307 0.152806654 0.13363232 0.065048046 0.014768117 0.088108951
2737 105540 0.642628493 0.89008122 0.047068806 0.081543588 0.938684361 0.495734243 0.205913502 0.541749311 0.828703518 0.579832804 0.449927002 0.910627971 6.612494819 0.104698714 0.145014359 0.007668573 0.013285295 0.15293291 0.080766319 0.033547966 0.088263214 0.135014544 0.094467876 0.073303283 0.14836189
1601 104419 0.041609998 0.159016797 0.366792105 0.385916689 0.15498156 0.219483088 0.456485024 0.827246226 0.234474743 0.044839534 0.575117549 0.685190753 4.151154065 0.00677921 0.025907432 0.059758729 0.062874556 0.025250001 0.035758759 0.074371734 0.134777118 0.038201238 0.007305374 0.093699655 0.111633069
1246 101946 0.735671353 0.702022304 0.277646141 0.463218376 0.848205293 0.948081787 0.770646254 0.739639078 0.454917016 0.938149821 0.009465217 0.706223482 7.593886122 0.1198575 0.114375309 0.045234835 0.075468749 0.138191824 0.154463963 0.125555702 0.120503932 0.07411627 0.152845822 0.001542098 0.115059776
1290 106886 0.279620975 0.064049346 0.564498511 0.607137679 0.057447142 0.334581663 0.885212126 0.086214162 0.172771789 0.842486542 0.524614786 0.841246018 5.259880738 0.04555658 0.010435087 0.091969573 0.098916458 0.009359439 0.054510919 0.144221074 0.014046237 0.028148432 0.13726011 0.085471613 0.137058001
1526 106970 0.967123093 0.740980366 0.703304879 0.987463515 0.053067965 0.966209751 0.844553122 0.295190019 0.207831519 0.853572863 0.477836011 0.205901451 7.303034552 0.157566223 0.120722458 0.11458427 0.160880137 0.008645972 0.157417419 0.137596803 0.04809313 0.033860454 0.139066322 0.077850292 0.033546003
1065 110251 0.348463101 0.906944481 0.817434002 0.437877191 0.908365563 0.285427991 0.000845693 0.644428848 0.205891957 0.973779686 0.003709953 0.688215712 6.221384179 0.056772519 0.147761766 0.133178485 0.071340097 0.147993292 0.046502675 0.000137783 0.104992033 0.033544456 0.158650732 0.000604435 0.112125903
1288 101570 0.424487283 0.682791373 0.3483673 0.052726539 0.521205797 0.80145562 0.225222126 0.850965769 0.326771536 0.13165417 0.307218823 0.928479998 5.601346335 0.069158578 0.111242156 0.056756911 0.008590346 0.084916211 0.130575245 0.036693778 0.138641568 0.053238473 0.021449442 0.050052894 0.151270389
1137 103812 0.218549823 0.92099503 0.039537456 0.605928099 0.358138198 0.98694943 0.40242517 0.56014395 0.925000381 0.487988052 0.642644071 0.684536749 6.832836409 0.035606709 0.150050918 0.006441546 0.09871939 0.058348811 0.160796381 0.065564161 0.091260117 0.15070348 0.079504289 0.104701252 0.111526517
717 103949 0.510020592 0.184976998 0.344030721 0.381174829 0.966218357 0.924826131 0.321990563 0.658277364 0.586850977 0.454778068 0.699242048 0.931301485 6.963688132 0.083093888 0.030136936 0.056050385 0.062102 0.157418821 0.150675091 0.052459544 0.107248269 0.095611295 0.074093632 0.113922342 0.151730073
2828 110200 0.678911767 0.047794367 0.910380786 0.161687028 0.476236752 0.210816857 0.225170863 0.533559171 0.272024339 0.22379982 0.507698076 0.100799502 4.348879326 0.11061008 0.007786783 0.148321618 0.026342473 0.077589737 0.034346833 0.036685426 0.086928855 0.044318916 0.036462052 0.082715498 0.016422518
2187 109263 0.763110675 0.458135958 0.559592071 0.240853903 0.392128466 0.300135477 0.764074571 0.81541836 0.226855343 0.485682716 0.508899136 0.426249152 5.941135828 0.124327986 0.074640708 0.091170203 0.039240548 0.063886595 0.048898857 0.124485027 0.132850091 0.036959866 0.079128698 0.082911178 0.069445626
2917 106159 0.764688653 0.315795786 0.38500397 0.712575395 0.716617992 0.734460287 0.411840494 0.337339562 0.64334135 0.588742933 0.620962373 0.652358049 6.883726845 0.124585075 0.051450275 0.062725853 0.116094646 0.116753277 0.11966019 0.06709813 0.054960243 0.104814855 0.095919538 0.101168813 0.106283879
1314 103298 0.792807718 0.33988889 0.99777281 0.29910205 0.183640997 0.737179772 0.362080339 0.448530636 0.828062989 0.609421396 0.114218403 0.272704472 5.985410472 0.129166306 0.055375586 0.162559755 0.048730488 0.029919271 0.120103256 0.058991075 0.073075784 0.134910187 0.099288527 0.018608761 0.044429726
1164 104818 0.904716207 0.025401487 0.42400623 0.245336453 0.623209791 0.544935929 0.478704065 0.609677058 0.517859868 0.22658153 0.706937601 0.830280429 6.137646648 0.14739873 0.004138477 0.069080204 0.039970856 0.101534969 0.088782386 0.077991718 0.09933018 0.084371083 0.036915255 0.115176122 0.135271458
567 110332 0.071454911 0.256003946 0.084502182 0.731855764 0.492376869 0.470332986 0.52285643 0.104846099 0.999785743 0.929325467 0.732915749 0.348479094 5.744735239 0.011641621 0.041708832 0.013767316 0.119235854 0.080219327 0.07662788 0.085185136 0.017081801 0.162887707 0.151408135 0.11940855 0.056775125
1836 107026 0.201809779 0.75533281 0.077478712 0.492739037 0.697706395 0.232177383 0.820580731 0.000664628 0.797795878 0.211402125 0.46417602 0.642865895 5.394729392 0.032879377 0.123060796 0.012623034 0.080278332 0.11367215 0.037826946 0.133691158 0.000108283 0.12997899 0.034442187 0.075624771 0.104737392
2366 109435 0.207314051 0.270039804 0.948011031 0.141039435 0.301260308 0.421995794 0.431523469 0.019380365 0.942689631 0.275258362 0.69746601 0.399563658 5.055541918 0.033776147 0.043995591 0.154452436 0.022978513 0.049082117 0.068752658 0.070304932 0.0031575 0.153585459 0.044845812 0.113632986 0.065097956
1170 103530 0.598821293 0.49060799 0.000815183 0.67082077 0.197386524 0.103437225 0.50670202 0.210292575 0.685986957 0.538575712 0.922839695 0.814154637 5.740440581 0.097561531 0.079931136 0.000132812 0.109291874 0.032158728 0.016852263 0.082553218 0.034261416 0.111762788 0.087746163 0.150351456 0.132644202
2886 101555 0.83936012 0.699108889 0.075040132 0.260339846 0.404259282 0.598011845 0.734728196 0.685096391 0.621288167 0.566457463 0.793948007 0.670297233 6.947935571 0.136750745 0.113900648 0.012225734 0.042415248 0.065862979 0.097429653 0.119703839 0.111617695 0.101221892 0.092288731 0.129352085 0.109206578
2407 103293 0.703584626 0.594209359 0.470328649 0.684318202 0.553664467 0.449098072 0.165784872 0.607064605 0.112796037 0.849496364 0.88911062 0.4797982 6.559254073 0.114629847 0.096810142 0.076627173 0.11149091 0.090204462 0.073168232 0.027010105 0.098904553 0.018377025 0.138402168 0.144856227 0.078169977
2835 101495 0.97257772 0.219623677 0.905034105 0.44594348 0.990087656 0.800744624 0.24645848 0.930851762 0.905006704 0.181440186 0.294610656 0.424962413 7.317341462 0.158454905 0.035781664 0.147450522 0.072654278 0.161307669 0.130459408 0.04015366 0.151656803 0.147446058 0.029560709 0.047998738 0.069235987
2848 109943 0.950722142 0.948268268 0.462969437 0.458783561 0.257653643 0.339668853 0.793489307 0.688694503 0.546207391 0.559885499 0.362590525 0.62425296 6.993186089 0.154894137 0.154494345 0.075428191 0.074746217 0.041977605 0.055339738 0.129277352 0.112203909 0.088989536 0.091218009 0.059074196 0.101704924
2117 107522 0.541948459 0.779300887 0.937886549 0.277620279 0.351663925 0.741372864 0.182207258 0.386613035 0.11152848 0.957363945 0.730340527 0.814941142 6.81278735 0.08829566 0.126965738 0.152802929 0.045230622 0.057294006 0.120786405 0.029685683 0.062988006 0.018170511 0.155976237 0.118988988 0.132772341
1016 108545 0.316209048 0.388135578 0.203612907 0.313697482 0.581845978 0.724709117 0.442259564 0.568401367 0.955527016 0.31778802 0.754020054 0.921973538 6.488179668 0.051517605 0.063236063 0.033173147 0.051108414 0.094795868 0.118071504 0.072054084 0.092605437 0.155676959 0.051774855 0.122846918 0.150210339
1824 108743 0.359032235 0.194896781 0.146978313 0.131738524 0.371926429 0.685300219 0.591896198 0.406745246 0.082608508 0.25214942 0.054627432 0.366254187 3.644153492 0.05849447 0.031753093 0.023946091 0.021463185 0.060595226 0.111650903 0.096433276 0.066267999 0.013458794 0.041080843 0.008900044 0.05967109
1924 110846 0.01358789 0.74812802 0.561750653 0.899447487 0.607878999 0.497841682 0.418433088 0.429142051 0.326373255 0.235348428 0.305733066 0.829625684 5.873290303 0.002213774 0.121886973 0.091521885 0.146540336 0.099037236 0.081109668 0.068172213 0.069916945 0.053173584 0.038343581 0.04981083 0.135164785
